,valence_intensity,fear_intensity,anger_intensity,happiness_intensity,sadness_intensity,sentiment
946,0.5355,0.4178333333333333,0.3558333333333333,0.3523333333333334,0.3683333333333333,1
2123,0.53,0.429,0.364,0.351,0.385,1
2794,0.582,0.3875,0.3115,0.3657499999999999,0.35875,1
1890,0.521,0.3779999999999999,0.4579999999999999,0.275,0.402,1
1109,0.525,0.36,0.442,0.31,0.401,1
1569,0.2935,0.5055,0.5605,0.1285,0.5555,1
1806,0.5379999999999999,0.349,0.397,0.381,0.311,1
2875,0.5199999999999999,0.3406666666666667,0.422,0.3573333333333333,0.348,1
755,0.562,0.348,0.294,0.416,0.317,1
844,0.4655,0.4635,0.4695,0.3175,0.4205,1
1003,0.5329999999999999,0.298,0.425,0.371,0.356,1
1424,0.568,0.359,0.365,0.42,0.3929999999999999,1
1008,0.5425000000000001,0.4303333333333333,0.377,0.3695,0.389,1
2064,0.63,0.3429999999999999,0.37,0.4589999999999999,0.321,1
271,0.532,0.39,0.359,0.271,0.34,1
2551,0.552,0.402,0.3339999999999999,0.4,0.331,1
1778,0.5575000000000001,0.3974999999999999,0.355,0.4015,0.3399999999999999,1
4,0.5725,0.337,0.384,0.412,0.367,1
726,0.5760000000000001,0.314,0.307,0.385,0.292,1
1462,0.618,0.3,0.316,0.396,0.314,1
1978,0.511,0.385,0.411,0.3635,0.328,1
1417,0.5516666666666666,0.4333333333333333,0.3063333333333333,0.3406666666666667,0.362,1
2902,0.6014999999999999,0.3805,0.3355,0.4,0.3485,1
410,0.551,0.349,0.3389999999999999,0.3429999999999999,0.294,1
1448,0.5529999999999999,0.356,0.345,0.349,0.353,1
925,0.5539999999999999,0.312,0.327,0.384,0.35,1
807,0.528,0.373,0.3329999999999999,0.331,0.2789999999999999,1
2505,0.539,0.409,0.352,0.312,0.3329999999999999,1
1498,0.5379999999999999,0.417,0.431,0.32,0.375,1
289,0.527,0.361,0.356,0.275,0.312,1
2475,0.541,0.363,0.36,0.335,0.327,1
129,0.5275000000000001,0.3934999999999999,0.419,0.3545,0.3445,1
73,0.268,0.574,0.58,0.156,0.564,1
42,0.522,0.451,0.3879999999999999,0.3279999999999999,0.367,1
1019,0.5820000000000001,0.2769999999999999,0.32,0.415,0.299,1
1285,0.157,0.626,0.6629999999999999,0.0579999999999999,0.726,1
2635,0.6910000000000001,0.2905,0.276,0.5135000000000001,0.2654999999999999,1
2543,0.529,0.3989999999999999,0.405,0.362,0.362,1
249,0.528,0.4165,0.3695,0.345,0.3485,1
1707,0.6415,0.3319999999999999,0.302,0.447,0.3525,1
2194,0.527,0.384,0.325,0.344,0.357,1
931,0.552,0.337,0.3309999999999999,0.4086666666666667,0.3543333333333334,1
3342,0.5575,0.313,0.393,0.3994999999999999,0.3259999999999999,1
1707,0.5324545454545455,0.3855454545454546,0.3394545454545454,0.3823636363636363,0.3600909090909091,1
1189,0.527,0.384,0.4,0.3379999999999999,0.368,1
2911,0.537,0.312,0.348,0.42,0.3389999999999999,1
2058,0.524,0.395,0.435,0.325,0.409,1
1699,0.5631428571428571,0.3631428571428571,0.3302857142857142,0.3327142857142857,0.2974285714285714,1
2550,0.297,0.608,0.561,0.139,0.542,1
4026,0.5914999999999999,0.297,0.3105,0.46,0.2794999999999999,1
3261,0.552,0.335,0.358,0.36,0.375,1
11,0.647,0.357,0.392,0.508,0.326,1
433,0.142,0.674,0.63,0.096,0.748,1
2216,0.5745,0.427,0.369,0.382,0.3215,1
3011,0.639,0.247,0.264,0.433,0.218,1
1406,0.5670000000000001,0.337,0.3279999999999999,0.38,0.304,1
1220,0.574,0.34,0.3429999999999999,0.409,0.284,1
2361,0.549,0.3463333333333333,0.369,0.356,0.3486666666666667,1
1669,0.522,0.373,0.4529999999999999,0.294,0.337,1
2467,0.5423333333333333,0.389,0.367,0.363,0.3593333333333333,1
2307,0.273,0.56,0.575,0.176,0.546,1
742,0.519,0.3395,0.3844999999999999,0.3285,0.351,1
2837,0.535,0.35,0.427,0.3929999999999999,0.32,1
1652,0.5539999999999999,0.337,0.345,0.412,0.304,1
1866,0.597,0.418,0.4029999999999999,0.466,0.3279999999999999,1
1700,0.6629999999999999,0.41,0.299,0.507,0.341,1
1515,0.5920000000000001,0.354,0.325,0.386,0.347,1
70,0.669,0.286,0.337,0.509,0.313,1
1355,0.522,0.361,0.315,0.348,0.326,1
2229,0.5025000000000001,0.432,0.368,0.3994999999999999,0.4285,1
1176,0.531,0.425,0.4379999999999999,0.352,0.367,1
1232,0.152,0.565,0.579,0.064,0.6829999999999999,1
411,0.563,0.381,0.3329999999999999,0.364,0.326,1
1322,0.5429999999999999,0.408,0.362,0.38,0.345,1
1283,0.6655686274509806,0.275,0.3321372549019606,0.4677450980392157,0.3217450980392157,1
3358,0.5076666666666666,0.3776666666666666,0.3936666666666666,0.3603333333333333,0.353,1
1831,0.5710000000000001,0.27,0.2789999999999999,0.413,0.2769999999999999,1
1996,0.526,0.424,0.3979999999999999,0.371,0.381,1
1970,0.507,0.418,0.3855,0.37,0.369,1
645,0.531,0.36,0.396,0.29,0.3929999999999999,1
1170,0.532,0.419,0.363,0.407,0.346,1
1157,0.5155,0.405,0.312,0.3125,0.386,1
942,0.61,0.293,0.3929999999999999,0.48,0.3339999999999999,1
1425,0.6335,0.3695,0.401,0.4625,0.305,1
641,0.54,0.3229999999999999,0.391,0.396,0.304,1
701,0.569,0.4529999999999999,0.376,0.357,0.332,1
2184,0.5589999999999999,0.366,0.327,0.3339999999999999,0.353,1
1768,0.598,0.332,0.286,0.427,0.322,1
1707,0.527,0.422,0.3355,0.3045,0.332,1
1939,0.293,0.595,0.55,0.153,0.63,1
98,0.537,0.374,0.431,0.3289999999999999,0.356,1
176,0.614,0.371,0.396,0.456,0.392,1
979,0.546,0.446,0.321,0.331,0.363,1
1892,0.542,0.447,0.434,0.3979999999999999,0.387,1
3379,0.521,0.387,0.3855,0.3535,0.3805,1
1894,0.5065,0.3939999999999999,0.3535,0.339,0.346,1
856,0.622,0.322,0.317,0.488,0.389,1
73,0.5003333333333333,0.356,0.4056666666666666,0.3463333333333334,0.3693333333333333,1
2113,0.53725,0.3505,0.375,0.40825,0.33875,1
1062,0.5429999999999999,0.276,0.293,0.357,0.263,1
1792,0.529,0.375,0.321,0.353,0.38,1
587,0.536,0.313,0.361,0.3779999999999999,0.3229999999999999,1
2948,0.50475,0.38125,0.4017499999999999,0.341,0.37425,1
1949,0.5165000000000001,0.3904999999999999,0.4015,0.356,0.383,1
511,0.5539999999999999,0.253,0.3389999999999999,0.462,0.318,1
655,0.5395,0.324,0.4175,0.4285,0.3355,1
2806,0.2739999999999999,0.546,0.516,0.177,0.534,1
3067,0.644,0.337,0.252,0.382,0.326,1
1309,0.5263333333333334,0.3483333333333333,0.3513333333333333,0.3576666666666666,0.326,1
947,0.5499999999999999,0.2476666666666666,0.3326666666666666,0.4153333333333333,0.2356666666666666,1
1892,0.613,0.368,0.38,0.492,0.316,1
1639,0.5134000000000001,0.4128,0.3578,0.343,0.371,1
2511,0.56,0.379,0.366,0.349,0.321,1
1148,0.5660000000000001,0.349,0.353,0.348,0.31,1
2816,0.56,0.348,0.39,0.423,0.36,1
104,0.569,0.342,0.386,0.428,0.3339999999999999,1
2799,0.5245000000000001,0.39975,0.3895,0.35475,0.38425,1
0,0.266,0.655,0.7020000000000001,0.121,0.642,1
446,0.568,0.44,0.362,0.342,0.35,1
2294,0.59,0.333,0.2823333333333333,0.4296666666666667,0.3213333333333333,1
1299,0.54325,0.381,0.373,0.4054999999999999,0.3562499999999999,1
1653,0.685,0.245,0.275,0.495,0.2339999999999999,1
2665,0.5635,0.345,0.3625,0.3914999999999999,0.323,1
2527,0.7020000000000001,0.201,0.31,0.574,0.262,1
2739,0.266,0.579,0.586,0.144,0.544,1
1210,0.5255000000000001,0.3429999999999999,0.3605,0.378,0.2885,1
990,0.598,0.3229999999999999,0.324,0.462,0.324,1
62,0.528,0.294,0.346,0.3389999999999999,0.313,1
3255,0.53725,0.35175,0.329,0.285875,0.36125,1
322,0.4896666666666667,0.3723333333333333,0.3933333333333333,0.3506666666666667,0.3676666666666666,1
7,0.5395,0.425,0.298,0.359,0.386,1
1804,0.652,0.272,0.294,0.524,0.267,1
1708,0.604,0.336,0.353,0.3979999999999999,0.278,1
726,0.523,0.376,0.402,0.331,0.38,1
3,0.5379999999999999,0.3779999999999999,0.2739999999999999,0.352,0.301,1
51,0.555,0.321,0.315,0.3229999999999999,0.302,1
749,0.527,0.39425,0.4054999999999999,0.351,0.381,1
96,0.5195000000000001,0.3465,0.3959999999999999,0.357,0.3419999999999999,1
731,0.5589999999999999,0.451,0.349,0.342,0.316,1
105,0.532,0.407,0.4,0.412,0.315,1
1825,0.522,0.379,0.395,0.314,0.371,1
1331,0.763,0.1669999999999999,0.175,0.556,0.238,1
3309,0.5529999999999999,0.416,0.366,0.43,0.355,1
172,0.545,0.41,0.397,0.344,0.32,1
3501,0.6485,0.249,0.3615,0.4735,0.3025,1
460,0.5589999999999999,0.358,0.385,0.417,0.357,1
1367,0.537,0.445,0.357,0.444,0.414,1
1531,0.532,0.38,0.358,0.4,0.337,1
1912,0.5273333333333333,0.3763333333333333,0.3343333333333333,0.3543333333333333,0.3809999999999999,1
1749,0.57075,0.3635,0.3485,0.356,0.35625,1
695,0.525,0.3583333333333333,0.407,0.3663333333333332,0.3693333333333333,1
412,0.574,0.352,0.3389999999999999,0.427,0.284,1
2061,0.535,0.355,0.4105,0.3775,0.3349999999999999,1
3019,0.281,0.6,0.5429999999999999,0.0819999999999999,0.606,1
557,0.526,0.367,0.3979999999999999,0.408,0.307,1
1297,0.6459999999999999,0.2319999999999999,0.344,0.491,0.303,1
2451,0.5870000000000001,0.409,0.337,0.349,0.32,1
162,0.563,0.427,0.359,0.35,0.32,1
2131,0.517,0.3129999999999999,0.3355,0.3874999999999999,0.318,1
3802,0.638,0.286,0.248,0.509,0.31,1
751,0.527,0.349,0.361,0.359,0.3829999999999999,1
1891,0.5840000000000001,0.3115,0.311,0.3705,0.3055,1
1570,0.288,0.721,0.6940000000000001,0.159,0.624,1
2364,0.645,0.306,0.32,0.512,0.285,1
917,0.5529999999999999,0.3763333333333333,0.3455,0.3756666666666667,0.3463333333333333,1
718,0.544,0.319,0.382,0.391,0.283,1
2094,0.5485,0.3954999999999999,0.328,0.369,0.3645,1
3402,0.288,0.602,0.594,0.207,0.595,1
549,0.5265,0.361,0.405,0.31,0.3505,1
146,0.705,0.298,0.349,0.581,0.3289999999999999,1
1117,0.569,0.452,0.321,0.276,0.357,1
406,0.5525,0.3805,0.3369999999999999,0.3565,0.38,1
1380,0.5435000000000001,0.3755,0.3339999999999999,0.3384999999999999,0.3395,1
254,0.804,0.208,0.309,0.675,0.182,1
117,0.5256666666666666,0.4246666666666667,0.3536666666666666,0.3596666666666666,0.324,1
833,0.564,0.342,0.3779999999999999,0.387,0.2769999999999999,1
1687,0.5459999999999999,0.478,0.353,0.41,0.323,1
1667,0.5870000000000001,0.349,0.362,0.3829999999999999,0.317,1
2604,0.59,0.347,0.325,0.402,0.304,1
1046,0.6459999999999999,0.291,0.326,0.522,0.256,1
464,0.5489999999999999,0.39,0.337,0.363,0.349,1
1561,0.573,0.4539999999999999,0.467,0.366,0.402,1
1392,0.6025,0.4205,0.3775,0.4974999999999999,0.3835,1
1159,0.536,0.29,0.384,0.421,0.313,1
3398,0.5655,0.483,0.3485,0.3495,0.351,1
1468,0.551,0.372,0.316,0.36,0.341,1
1340,0.66,0.22,0.2739999999999999,0.527,0.22,1
1659,0.696,0.211,0.32,0.583,0.235,1
1846,0.5096666666666666,0.3966666666666667,0.3656666666666666,0.3643333333333333,0.3933333333333333,1
192,0.5920000000000001,0.37,0.387,0.405,0.319,1
735,0.3,0.462,0.61,0.133,0.519,1
1208,0.5675,0.457,0.356,0.3349999999999999,0.3279999999999999,1
1164,0.55,0.3379999999999999,0.376,0.392,0.39,1
75,0.595,0.2739999999999999,0.321,0.437,0.31,1
1364,0.599,0.416,0.382,0.4529999999999999,0.3279999999999999,1
952,0.528,0.4479999999999999,0.365,0.401,0.374,1
3091,0.298,0.534,0.618,0.12,0.508,1
20,0.636,0.315,0.319,0.514,0.261,1
1002,0.5589999999999999,0.332,0.4029999999999999,0.3329999999999999,0.366,1
125,0.5579999999999999,0.382,0.39,0.336,0.377,1
1981,0.6,0.32,0.423,0.521,0.326,1
2986,0.536,0.397,0.372,0.41,0.35,1
464,0.2789999999999999,0.452,0.569,0.147,0.517,1
370,0.2769999999999999,0.568,0.619,0.155,0.604,1
1397,0.5773333333333334,0.361,0.3546666666666667,0.3943333333333332,0.325,1
1151,0.5285,0.3425,0.392,0.315,0.3445,1
1561,0.524,0.349,0.407,0.38,0.362,1
1315,0.5429999999999999,0.4529999999999999,0.372,0.4,0.382,1
2404,0.591,0.32,0.377,0.444,0.315,1
3162,0.564,0.304,0.366,0.38,0.308,1
1170,0.5195,0.3419999999999999,0.376,0.3425,0.3155,1
1899,0.74,0.358,0.27,0.557,0.34,1
2682,0.5760000000000001,0.188,0.248,0.413,0.182,1
1961,0.49275,0.36375,0.429,0.4077499999999999,0.4025,1
837,0.541,0.3229999999999999,0.445,0.4,0.35,1
3012,0.594,0.36,0.371,0.4029999999999999,0.278,1
3025,0.529,0.3429999999999999,0.388,0.3773333333333333,0.3333333333333333,1
3242,0.56,0.428,0.4146666666666667,0.373,0.336,1
2795,0.288,0.595,0.534,0.1639999999999999,0.561,1
2865,0.532,0.415,0.386,0.32,0.344,1
2232,0.56,0.282,0.336,0.387,0.305,1
460,0.5315000000000001,0.431,0.373,0.3615,0.395,1
2558,0.588,0.375,0.342,0.362,0.357,1
1036,0.6579999999999999,0.326,0.271,0.512,0.307,1
764,0.594,0.366,0.368,0.3939999999999999,0.342,1
2521,0.57925,0.3555,0.3924999999999999,0.4305,0.346,1
3417,0.5870000000000001,0.26,0.302,0.369,0.331,1
2776,0.6243333333333333,0.3396666666666667,0.3453333333333333,0.4733333333333334,0.2866666666666667,1
1085,0.557,0.4579999999999999,0.348,0.365,0.332,1
3437,0.500037037037037,0.3729629629629629,0.3922777777777777,0.3706111111111109,0.3768518518518518,1
476,0.5579999999999999,0.451,0.43,0.402,0.355,1
214,0.282,0.541,0.609,0.14,0.5479999999999999,1
871,0.5339999999999999,0.3966666666666666,0.3960000000000001,0.3713333333333333,0.3673333333333333,1
1668,0.5081818181818183,0.3741818181818181,0.398,0.3372727272727273,0.3809090909090908,1
2940,0.5415,0.313,0.292,0.3359999999999999,0.3289999999999999,1
356,0.556,0.307,0.3615,0.404,0.325,1
161,0.542,0.433,0.358,0.3989999999999999,0.416,1
467,0.685,0.319,0.307,0.563,0.259,1
3088,0.5205,0.357,0.346,0.3375,0.3434999999999999,1
2491,0.296,0.503,0.665,0.135,0.545,1
2869,0.655,0.249,0.285,0.5710000000000001,0.273,1
1908,0.529,0.381,0.317,0.376,0.38,1
1585,0.5539999999999999,0.381,0.3289999999999999,0.296,0.265,1
1225,0.593,0.386,0.382,0.387,0.352,1
2532,0.608,0.2865,0.3379999999999999,0.4525,0.306,1
3096,0.5376666666666666,0.3506666666666667,0.3636666666666666,0.3536666666666666,0.3503333333333333,1
1155,0.291,0.619,0.698,0.069,0.5379999999999999,1
1309,0.216,0.6579999999999999,0.568,0.0819999999999999,0.644,1
1795,0.562,0.3829999999999999,0.427,0.485,0.358,1
3333,0.5302857142857144,0.4157142857142856,0.3764285714285714,0.3451428571428571,0.3744285714285714,1
1265,0.5665,0.332,0.363,0.4345,0.297,1
348,0.564,0.401,0.348,0.357,0.353,1
1557,0.528,0.4629999999999999,0.425,0.416,0.4379999999999999,1
585,0.523,0.281,0.369,0.345,0.3339999999999999,1
305,0.531,0.289,0.43,0.376,0.342,1
1947,0.5481666666666666,0.4135,0.3761666666666667,0.3681666666666667,0.365,1
497,0.54575,0.40125,0.38675,0.34675,0.36475,1
2366,0.2885,0.642,0.629,0.12,0.593,1
1194,0.6315,0.3135,0.3275,0.4255,0.3025,1
900,0.522,0.3775,0.3405,0.3435,0.3565,1
3354,0.5575000000000001,0.341,0.318,0.4059999999999999,0.3184999999999999,1
566,0.526,0.373,0.3989999999999999,0.346,0.327,1
468,0.54,0.385,0.424,0.322,0.3279999999999999,1
1521,0.546,0.438,0.368,0.3715,0.378,1
1725,0.522,0.374,0.4024999999999999,0.3875,0.354,1
28,0.6759999999999999,0.355,0.366,0.5720000000000001,0.363,1
627,0.596,0.3829999999999999,0.477,0.3979999999999999,0.304,1
940,0.5770000000000001,0.223,0.271,0.457,0.241,1
1182,0.2689999999999999,0.506,0.628,0.175,0.58,1
1623,0.5581666666666668,0.3633333333333333,0.3945,0.407,0.3495,1
1050,0.562,0.49,0.3829999999999999,0.305,0.371,1
2506,0.532,0.311,0.372,0.386,0.326,1
632,0.5,0.427,0.4233333333333333,0.4026666666666667,0.4033333333333333,1
2770,0.552,0.345,0.405,0.379,0.417,1
904,0.287,0.622,0.539,0.124,0.547,1
1303,0.5558571428571428,0.3574285714285714,0.3385714285714286,0.3858571428571428,0.3598571428571429,1
1581,0.546,0.407,0.324,0.297,0.292,1
1147,0.545,0.371,0.359,0.425,0.342,1
2527,0.5660000000000001,0.419,0.3235,0.3962499999999999,0.359,1
1318,0.524,0.419,0.34,0.301,0.353,1
956,0.584,0.397,0.316,0.417,0.348,1
1578,0.266,0.596,0.595,0.099,0.6659999999999999,1
1793,0.583,0.433,0.3329999999999999,0.41,0.344,1
940,0.5589999999999999,0.314,0.364,0.35,0.34,1
702,0.55825,0.40175,0.31,0.38475,0.35225,1
906,0.544,0.254,0.302,0.305,0.297,1
2725,0.5479999999999999,0.456,0.322,0.344,0.361,1
1413,0.552,0.382,0.433,0.441,0.396,1
1875,0.5435,0.2825,0.3015,0.3369999999999999,0.351,1
1153,0.6409999999999999,0.356,0.354,0.516,0.284,1
801,0.254,0.5539999999999999,0.695,0.153,0.594,1
2090,0.5495000000000001,0.3805,0.332,0.2945,0.3027499999999999,1
2055,0.5586,0.3482,0.3718,0.3807999999999999,0.3498,1
2993,0.5755,0.3675,0.321,0.357,0.33,1
1846,0.5106666666666667,0.4206666666666667,0.3676666666666666,0.3406666666666667,0.3473333333333333,1
1053,0.521,0.397,0.324,0.313,0.312,1
1180,0.574,0.487,0.314,0.4029999999999999,0.3429999999999999,1
4022,0.262,0.491,0.494,0.1169999999999999,0.485,1
516,0.521,0.505,0.348,0.32,0.382,1
2264,0.278,0.505,0.637,0.077,0.507,1
1362,0.527,0.422,0.415,0.347,0.319,1
234,0.568,0.355,0.322,0.356,0.3289999999999999,1
627,0.5209999999999999,0.4315,0.4005,0.366,0.351,1
1313,0.5156666666666667,0.3765,0.3741666666666667,0.3606666666666667,0.3368333333333333,1
659,0.173,0.574,0.764,0.132,0.583,1
1269,0.52225,0.41,0.36125,0.33675,0.36925,1
508,0.584,0.286,0.324,0.408,0.26,1
1800,0.5335,0.3925,0.3495,0.36825,0.34825,1
1997,0.527,0.4579999999999999,0.408,0.348,0.417,1
69,0.4726666666666666,0.347,0.4083333333333334,0.3593333333333333,0.357,1
1276,0.484,0.3495,0.3565,0.3219999999999999,0.3419999999999999,1
357,0.573,0.362,0.467,0.412,0.348,1
317,0.513,0.391,0.3924999999999999,0.352,0.398,1
1550,0.536,0.362,0.322,0.36,0.376,1
634,0.5329999999999999,0.398,0.375,0.384,0.358,1
376,0.291,0.579,0.56,0.172,0.5379999999999999,1
2755,0.4945,0.35925,0.35475,0.34125,0.348,1
431,0.569,0.347,0.354,0.331,0.257,1
1489,0.552,0.3785,0.3645,0.3875,0.3299999999999999,1
568,0.5343333333333334,0.3956666666666666,0.3773333333333333,0.345,0.355,1
76,0.556,0.3565,0.392,0.3695,0.3425,1
3382,0.541,0.3615,0.4305,0.403,0.3399999999999999,1
1736,0.568,0.3929999999999999,0.363,0.423,0.366,1
2426,0.6935,0.3035,0.267,0.5775,0.279,1
177,0.5395000000000001,0.308,0.357,0.3345,0.2714999999999999,1
1791,0.263,0.5329999999999999,0.6615,0.1604999999999999,0.5595,1
0,0.523,0.405,0.424,0.359,0.39,1
1766,0.5905,0.336,0.3855,0.411,0.3375,1
3150,0.532,0.364,0.3934999999999999,0.4175,0.353,1
901,0.52,0.3485,0.3329999999999999,0.3615,0.3115,1
1011,0.249,0.68,0.619,0.104,0.611,1
255,0.542,0.369,0.412,0.358,0.36,1
805,0.246,0.629,0.6729999999999999,0.147,0.6559999999999999,1
22,0.4964999999999999,0.3785,0.346,0.314,0.349,1
803,0.5710000000000001,0.34,0.355,0.386,0.336,1
2063,0.562,0.322,0.365,0.449,0.413,1
3441,0.674,0.272,0.282,0.3939999999999999,0.217,1
3056,0.5095000000000001,0.411,0.3515,0.362,0.366,1
1979,0.5585,0.374,0.3235,0.4045,0.366,1
2396,0.631,0.325,0.3389999999999999,0.492,0.3389999999999999,1
2756,0.5529999999999999,0.326,0.321,0.3879999999999999,0.285,1
1872,0.55025,0.412,0.3545,0.3642499999999999,0.3445,1
1735,0.544,0.379,0.43,0.3829999999999999,0.336,1
824,0.2769999999999999,0.6,0.634,0.19,0.624,1
1584,0.56325,0.29925,0.3462499999999999,0.36125,0.34775,1
585,0.5043333333333334,0.3923333333333332,0.3903333333333333,0.409,0.352,1
1848,0.628,0.324,0.2739999999999999,0.48,0.33,1
781,0.5455,0.298,0.3714999999999999,0.384,0.3435,1
1948,0.5506666666666666,0.4406666666666667,0.4019999999999999,0.3973333333333333,0.3873333333333333,1
3334,0.5385,0.395,0.357,0.388,0.358,1
2389,0.55,0.444,0.3339999999999999,0.294,0.3279999999999999,1
2021,0.6609999999999999,0.228,0.259,0.498,0.212,1
1204,0.5539999999999999,0.2915,0.362,0.435,0.29,1
953,0.536,0.2739999999999999,0.3779999999999999,0.336,0.34,1
2240,0.611,0.305,0.389,0.396,0.3229999999999999,1
1788,0.677,0.322,0.37,0.498,0.298,1
900,0.564,0.267,0.368,0.408,0.346,1
1824,0.413,0.497,0.497,0.2279999999999999,0.4579999999999999,1
2178,0.496,0.359,0.4125,0.3465,0.3255,1
529,0.571,0.4585,0.3,0.399,0.373,1
1058,0.562,0.4297499999999999,0.3725,0.38825,0.3597499999999999,1
203,0.546,0.264,0.309,0.326,0.337,1
372,0.5245,0.347,0.4245,0.3675,0.3339999999999999,1
2327,0.558,0.367,0.386,0.4054999999999999,0.349,1
2448,0.4967499999999999,0.3475,0.39175,0.3705,0.36175,1
1467,0.541,0.241,0.295,0.391,0.296,1
62,0.6285000000000001,0.256,0.369,0.5145000000000001,0.295,1
802,0.7040000000000001,0.218,0.3389999999999999,0.526,0.1889999999999999,1
1496,0.5146666666666667,0.3483333333333333,0.3783333333333334,0.3383333333333333,0.3596666666666666,1
881,0.287,0.524,0.6970000000000001,0.213,0.522,1
3150,0.58,0.33,0.33,0.422,0.316,1
1196,0.6559999999999999,0.365,0.326,0.416,0.318,1
2309,0.61,0.429,0.307,0.409,0.336,1
3577,0.632,0.326,0.379,0.472,0.336,1
2909,0.537,0.429,0.475,0.392,0.356,1
44,0.562,0.345,0.401,0.304,0.368,1
2427,0.5539999999999999,0.36,0.308,0.371,0.348,1
663,0.56,0.3825,0.3665,0.422,0.319,1
1534,0.529,0.415,0.42,0.332,0.385,1
1347,0.555,0.332,0.34,0.429,0.299,1
845,0.298,0.517,0.621,0.156,0.528,1
1178,0.527,0.4029999999999999,0.434,0.374,0.409,1
3036,0.233,0.591,0.607,0.083,0.5870000000000001,1
1472,0.5469999999999999,0.384,0.419,0.4115,0.3369999999999999,1
1664,0.563,0.423,0.414,0.467,0.354,1
1664,0.53,0.357,0.41,0.3289999999999999,0.369,1
1881,0.266,0.628,0.552,0.126,0.622,1
1984,0.569,0.422,0.325,0.427,0.336,1
390,0.5429999999999999,0.428,0.4,0.342,0.422,1
1440,0.65,0.255,0.305,0.451,0.196,1
1981,0.5710000000000001,0.352,0.37,0.408,0.3279999999999999,1
1853,0.588,0.4589999999999999,0.3279999999999999,0.4029999999999999,0.342,1
2462,0.528,0.3913333333333333,0.3656666666666666,0.3716666666666666,0.3741666666666667,1
2028,0.6,0.207,0.332,0.488,0.24,1
2308,0.2505,0.708,0.589,0.09,0.661,1
185,0.5641666666666667,0.3545,0.31,0.3866666666666666,0.328,1
2897,0.5255,0.2995,0.362,0.372,0.3895,1
2165,0.5680000000000001,0.356,0.3375,0.4054999999999999,0.3289999999999999,1
3080,0.641,0.267,0.3255,0.4679999999999999,0.268,1
1054,0.606,0.4539999999999999,0.336,0.4039999999999999,0.348,1
2449,0.53,0.434,0.349,0.34,0.36,1
259,0.586,0.358,0.392,0.4479999999999999,0.344,1
1145,0.626,0.365,0.389,0.544,0.363,1
655,0.5788399999999999,0.3772399999999999,0.35212,0.42816,0.3526399999999999,1
2655,0.564,0.306,0.4039999999999999,0.33,0.3379999999999999,1
711,0.593,0.22,0.3279999999999999,0.466,0.335,1
895,0.5375,0.305,0.274,0.3399999999999999,0.3105,1
1982,0.544,0.386,0.327,0.302,0.324,1
2163,0.638,0.322,0.4029999999999999,0.563,0.34,1
1213,0.552,0.372,0.43,0.363,0.3829999999999999,1
476,0.527,0.3868,0.3842,0.3866,0.3666,1
2028,0.585,0.32,0.353,0.391,0.3289999999999999,1
2289,0.5295,0.3705,0.3495,0.3399999999999999,0.387,1
494,0.294,0.6679999999999999,0.5489999999999999,0.134,0.588,1
32,0.62,0.301,0.259,0.4429999999999999,0.365,1
1299,0.564,0.206,0.307,0.419,0.313,1
266,0.509,0.3954999999999999,0.4165,0.3735,0.4,1
352,0.6579999999999999,0.362,0.386,0.519,0.344,1
393,0.5685,0.4275,0.383,0.3455,0.3475,1
715,0.53,0.365,0.3979999999999999,0.3429999999999999,0.356,1
1787,0.563,0.376,0.36,0.4039999999999999,0.349,1
2331,0.526,0.3979999999999999,0.36,0.318,0.281,1
2841,0.5489999999999999,0.278,0.355,0.4029999999999999,0.2739999999999999,1
1031,0.546,0.4,0.397,0.348,0.4029999999999999,1
885,0.6276666666666667,0.2833333333333333,0.2846666666666666,0.4536666666666666,0.2913333333333333,1
